Question,Option A,Option B,Option C,Option D,Correct Answer
"According to the text, who called Bal Gangadhar Tilak the 'Father of Indian Anarchism'?",Gopal Krishna Gokhale,Chandran Devanesan,Valentine Chirol,Annie Besant,c
Where did Mahatma Gandhi study law?,Gujarat,South Africa,Banaras Hindu University,United Kingdom,d
What was the reason Mahatma Gandhi was thrown out of the train in South Africa?,For traveling without a ticket.,Due to apartheid.,For causing a disturbance.,Because the train was full.,b
Who made the comment “South Africa made the Mahatma”?,Gopal Krishna Gokhale,Annie Besant,Valentine Chirol,Chandran Devanesan,d
In which Indian National Congress session was Mahatma Gandhi made aware of the problems of Champaran farmers?,"Surat Session, 1907","Lucknow Session, 1916","Calcutta Session, 1911","Bombay Session, 1915",b
What did the 'Tinkathia system' signify in Champaran?,1/10 of the land,1/4 of the land,3/20 of the land,1/2 of the land,c
Against what issue did Gandhiji start his first Satyagraha in Ahmedabad?,High land taxes,Low wages to workers,Forced indigo cultivation,Untouchability,b
In which movement did Mahatma Gandhi first employ the hunger strike as a weapon?,Champaran Satyagraha,Kheda Satyagraha,Ahmedabad strike,Non-Cooperation Movement,c
Who among the following opposed Mahatma Gandhi's Champaran Satyagraha?,Rajendra Prasad,Anugrah Narayan Sinha,N. G. Ranga,Gopal Krishna Gokhale,c
During which event was the name 'Mahatma' added before Gandhiji's name?,Kheda Satyagraha,Ahmedabad Strike,Dandi March,Champaran Satyagraha,d
What were Gandhiji's twin principles of Ram Rajya?,Faith and Justice,Equality and Liberty,Truth and Non-violence,Peace and Prosperity,c
Which prison did Gandhiji refer to as a temple?, cellular jail,Yerwada,Naini Central Jail,Tihar Jail,b
"According to M.K. Gandhi, how could the socio-economic reform of the untouchables be achieved?",By promoting English education,By establishing cottage industries for them,By providing government jobs,By granting them land ownership,b
What is the last step in Gandhi's Satyagraha strategy?,Negotiation,Non-cooperation,Civil disobedience,Fasting,d
Mahatma Gandhi is NOT directly related to which of the following movements?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Khilafat Movement,b
Who founded the Harijan Sevak Sangh?,B. R. Ambedkar,Mahatma Gandhi,Jyotirao Phule,Jagjivan Ram,b
Who advocated for a decentralized economy?,Jawaharlal Nehru,Mahatma Gandhi,Indira Gandhi,Rajiv Gandhi,b
"According to Mahatma Gandhi, what was ""a symbol of the unity of Indian humanity, its economic independence and equality""?",The Spinning Wheel,Khadi,The Village Panchayat,Cow Protection,b
"Who advised Mahatma Gandhi to spend his first year in India with his ""ears open and mouth shut""?",Bal Gangadhar Tilak,Jawaharlal Nehru,Gopal Krishna Gokhale,Sardar Vallabhbhai Patel,c
In which Indian National Congress session was Mahatma Gandhi made aware of the problems faced by the farmers of Champaran?,"Surat Session, 1907","Lucknow Session, 1916","Bombay Session, 1915","Calcutta Session, 1911",b
What was the meaning of 'Tinkathia system' in Champaran?,1/4 of the land,1/3 of the land,3/20 of the land,1/2 of the land,c
In which movement did Mahatma Gandhi first use hunger strike as a weapon?,Champaran Satyagraha,Kheda Satyagraha,Ahmedabad strike,Non-Cooperation Movement,c
"According to Mahatma Gandhi, what were the twin principles of Ram Rajya?",Power and Justice,Truth and Non-violence,Equality and Fraternity,Liberty and Equality,b
What does 'Gandhian Innovation' mean?,High investment for mass production,More output for more people with less investment,Importing advanced technology,Focusing on heavy industries,b
Who is known for advocating passive resistance to achieve Indian independence?,Jawaharlal Nehru,Subhas Chandra Bose,Mohandas Karamchand Gandhi,Sardar Vallabhbhai Patel,c
"According to M.K. Gandhi, how can the socio-economic reform of the untouchables be achieved?",By providing government jobs,By providing modern education,By establishing cottage industries for them,By reservations in legislature,c
"According to Mahatma Gandhi, what does politics mean?",Pursuit of power,Activism for public welfare,Diplomacy and negotiation,Economic development,b
Which of the following movements is Mahatma Gandhi NOT directly related to?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Quit India Movement,b
"For Mahatma Gandhi, what was considered “a symbol of the unity of Indian humanity, its economic independence and equality”?",Cow protection,Charkha,Khadi,Village Swaraj,c
Who was it that ordered Mahatma Gandhi to spend his first year in India with his ears open and mouth shut?,Motilal Nehru,Bal Gangadhar Tilak,Gopal Krishna Gokhale,C.R. Das,c
In which Indian National Congress session was Mahatma Gandhi made aware of the problems of the farmers of Champaran?,"Surat Session, 1907","Lucknow Session, 1916","Bombay Session, 1915","Calcutta Session, 1917",b
Where did Gandhiji initiate his first Satyagraha?,Champaran,Ahmedabad,Kheda,Bardoli,b
Who opposed Mahatma Gandhi's Champaran Satyagraha?,Rajendra Prasad,Anugrah Narayan Sinha,N. G. Ranga,Gopal Krishna Gokhale,c
What does 'Gandhian Innovation' signify?,"High investment, low output",Less output for more people with more investment,More output for more people with less investment,Equal output and investment,c
What is the final step in Gandhi's Satyagraha strategy?,Negotiation,Non-violent resistance,Fasting,Civil disobedience,c
"According to Mahatma Gandhi, what did politics mean?",Pursuit of power,Activism for personal gain,Activism for public welfare,Diplomacy and negotiation,c
Which movement is Mahatma Gandhi NOT related to?,Home Rule Movement,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,a
Who called Khadi the uniform of freedom?,Jawaharlal Nehru,Sardar Patel,Subhas Chandra Bose,Mahatma Gandhi,d
Who ordered Mahatma Gandhi to spend his first year in India with his ears open and mouth shut?,Rabindranath Tagore,Gopal Krishna Gokhale,Dadabhai Naoroji,Bal Gangadhar Tilak,b
Against what issue did Gandhiji initiate his first Satyagraha in Ahmedabad?,High land revenue,Low wages to workers,Salt tax,Untouchability,b
What does 'Gandhian Innovation' primarily signify?,High investment for high returns,More output for more people with less investment,Technological advancements in production,Focus on luxury goods,b
"According to M.K. Gandhi, what is the primary means for the socio-economic reform of the untouchables?",Providing them with government jobs,Establishing cottage industries for them,Granting them land ownership,Providing them with free education,b
Which of the following movements is Mahatma Gandhi NOT related to?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Quit India Movement,b
"According to Mahatma Gandhi, what was considered 'a symbol of the unity of Indian humanity, its economic independence and equality'?",The Charkha,The Cow,Khadi,The Village,c
Who said Khadi was the 'uniform of freedom'?,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Subhas Chandra Bose,Mahatma Gandhi,d
Who opposed Mahatma Gandhi's joining the Khilafat Movement?,Vallabhbhai Patel,Muhammad Ali Jinnah,Rabindranath Tagore,Sir Shankar Nair,b
Who gave Vallabhbhai Patel the title of 'Sardar'?,Mahatma Gandhi,The British Government,The women of Bardoli,The Congress Inquiry Committee,c
"Which Act forced people to gather at Jallianwala Bagh, Amritsar?",Non-cooperation Act,Dandi Act,Rowlatt Act,Satyagraha Act,c
Gandhi's campaign against which British action involved censorship of the press and detention without trial?,Dandi March,Rowlatt Act,Non-cooperation movement,Champaran Satyagraha,b
The Rowlatt Act included which of the following?,Establishment of Satyagraha Sabha,Indefinite detention without trial and censorship of the press,The Jallianwala Bagh massacre,Assignment to draft Congress inquiry report,b
"The phrase 'no argument, no lawyer, no appeal' is related to which of the following?",Non-cooperation movement,Dandi March,Rowlatt Act,Champaran Satyagraha,c
In which year did Mahatma Gandhi launch Satyagraha against the Rowlatt Act?,1920,1930,1917,1919,d
Against which act did Mahatma Gandhi ask people to demonstrate non-violent protest on 6 April 1919?,Non-cooperation Act,Rowlatt Act,Dandi Act,Champaran Act,b
"As a reaction to the Rowlatt Act, which day was observed as National Humiliation Day?","April 13, 1919",February 1919,"April 6, 1919","January 1, 1919",c
Gandhiji called for Satyagraha in 1919 against which act passed by the British?,Government of India Act,Rowlatt Act,Indian Councils Act,None of the above,b
"In February 1919, the Satyagraha Sabha was established by whom?",Vallabhbhai Patel,Muhammad Ali Jinnah,Mohandas Karamchand Gandhi,Rabindranath Tagore,c
When did Mahatma Gandhi found the Satyagraha Sabha?,"April 13, 1919",February 1919,"April 6, 1919","January 1, 1919",b
When did the Jallianwala Bagh massacre take place?,"April 6, 1919",February 1919,"April 13, 1919","January 1, 1919",c
Who was assigned the task of drafting the report of the Congress Inquiry Committee on the Jallianwala Bagh massacre?,Vallabhbhai Patel,Muhammad Ali Jinnah,Rabindranath Tagore,Mahatma Gandhi,d
Who resigned from the Viceroy's Executive Council in protest against the Jallianwala Bagh massacre?,Mahatma Gandhi,Rabindranath Tagore,Sir Shankar Nair,Vallabhbhai Patel,c
In which year was Rabindranath Tagore given the title of 'Sir' by the British government?,1917,1919,1915,1920,c
When did Rabindranath Tagore return the 'Sir' title to the British government?,1915,1920,1917,1919,d
"Under the Rowlatt Act, which measure was adopted?",Establishment of Satyagraha Sabha,Imprisonment without trial,The Jallianwala Bagh massacre,Assignment to draft Congress inquiry report,b
"Arrange the following movements led by Mahatma Gandhi in chronological order:
1. Dandi
2. Champaran
3. Non-cooperation","1, 2, 3","2, 3, 1","3, 1, 2","2, 1, 3",b
Who among the following opposed Mahatma Gandhi's joining the Khilafat Movement?,Vallabhbhai Patel,Muhammad Ali Jinnah,Rabindranath Tagore,Sir Shankar Nair,b
Arrange the following movements led by Mahatma Gandhi in chronological order:,"Non-cooperation, Champaran, Dandi","Champaran, Non-cooperation, Dandi","Dandi, Non-cooperation, Champaran","Champaran, Dandi, Non-cooperation",b
The title of 'Sardar' was given to Vallabhbhai Patel by whom?,Mahatma Gandhi,The British Government,The women of Bardoli,The Congress Inquiry Committee,c
The Rowlatt Act and the Jallianwala Bagh incident forced people to gather at Jallianwala Bagh in which city?,Delhi,Lahore,Amritsar,Bardoli,c
Gandhi's campaign against which act was in response to British censorship of the press and detention without trial?,"The Government of India Act, 1935",The Rowlatt Act,The Non-Cooperation Movement,The Dandi March,b
"Which of the following provisions was included in the Rowlatt Act, 1919?",Establishment of Satyagraha Sabha,Indefinite detention without trial and censorship of the press,Granting of title 'Sardar' to Vallabhbhai Patel,Formation of the Congress Inquiry Committee,b
Against which act did Mahatma Gandhi ask people to demonstrate non-violent protest for a day on 6 April 1919?,The Salt Act,The Rowlatt Act,The Arms Act,The Vernacular Press Act,b
"In response to Gandhiji's Satyagraha in 1919, the British passed which act?","The Government of India Act, 1919",The Rowlatt Act,The Indian Councils Act,The Arms Act,b
In which month and year was the Satyagraha Sabha established by Mohandas Karamchand Gandhi?,January 1920,February 1919,March 1918,April 1917,b
"In which year was Rabindranath Tagore given the title of 'Sir' by the British government, and in which year did he return it?","Given in 1919, returned in 1920","Given in 1915, returned in 1919","Given in 1920, returned in 1921","Given in 1910, returned in 1915",b
"Arrange the following movements led by Mahatma Gandhi in chronological order:
I. Dandi
II. Non-cooperation
III. Champaran","I, II, III","III, I, II","III, II, I","II, III, I",c
The Rowlatt Act and Jallianwala Bagh forced people to gather at Jallianwala Bagh in which city?,Delhi,Lahore,Amritsar,Bardoli,c
"Which of the following was included in the Rowlatt Act, 1919?",Introduction of separate electorates,Indefinite detention without trial and censorship of the press,Establishment of Satyagraha Sabha,Granting Dominion Status to India,b
On what date did Mahatma Gandhi ask people to demonstrate non-violent protest against the Rowlatt Act?,"April 13, 1919","April 6, 1919","February 14, 1919","March 15, 1919",b
Which day was observed as National Humiliation Day as a reaction to the Rowlatt Act?,"April 13, 1919","February 14, 1919","April 6, 1919","March 15, 1919",c
In which month and year was the Satyagraha Sabha established?,February 1919,March 1920,April 1918,January 1921,a
"Match the following events with their respective dates:
I. Jallianwala Bagh massacre
II. National Humiliation Day
A. April 6, 1919
B. April 13, 1919","I-A, II-B","I-B, II-A","I-A, II-A","I-B, II-B",b
To whom was the task of drafting the report of the Congress Inquiry Committee on the Jallianwala Bagh massacre assigned?,Muhammad Ali Jinnah,Jawaharlal Nehru,Mahatma Gandhi,Vallabhbhai Patel,c
In which year did Rabindranath Tagore return the title of 'Sir' to the British government?,1915,1920,1919,1921,c
Which of the following measures was adopted under the Rowlatt Act?,Introduction of Dyarchy,Imprisonment without trial,Granting voting rights to women,Abolition of salt tax,b
"Arrange the following movements led by Mahatma Gandhi in chronological order:

I. Non-cooperation
II. Dandi
III. Champaran","I, II, III","III, I, II","II, III, I","I, III, II",b
The title of 'Sardar' was given to Vallabhbhai Patel by:,Mahatma Gandhi,The British Government,The women of Bardoli,The Congress Inquiry Committee,c
