Question,Option A,Option B,Option C,Option D,Correct Answer
What name is given to the network of intricate corridors situated on the roof of the Bara Imambara?,Bhool Bhulaiya (Maze),Sheesh Mahal,Zenana,Diwan-i-Aam,a
Who was the builder of the Chota Imambara (Hussainabad Imambara)?,Nawab Shuja-ud-Daula,Nawab Muhammad Ali Shah,Nawab Asaf-ud-Daula,Nawab Wajid Ali Shah,b
The Chhota Imambara is well-known for chandeliers that were imported from which European country?,France,Italy,Belgium,England,c
Who constructed the Jama Masjid located in Lucknow?,Nawab Asaf-ud-Daula,Nawab Wajid Ali Shah,Nawab Muhammad Ali Shahane,Saadat Ali Khan,c
"The dargah of which Sufi saint is located in Deva Sharif, Barabanki?",Khwaja Moinuddin Chishti,Baba Farid,Haji Waris Ali Shahaki,Nizamuddin Auliya,c
"Which ghat in Varanasi is the southernmost, marking the confluence of the Assi River and the Ganga?",Manikarnika Ghat,Dashashwamedh Ghat,Assi Ghat,Harishchandra Ghat,c
"Identify the most significant cremation ground in Varanasi, revered as the most sacred cremation ground in Hindu tradition.",Assi Ghat,Dashashwamedh Ghat,Manikarnika Ghat,Harishchandra Ghat,c
Which ghat in Varanasi is renowned worldwide for its Ganga Aarti and is considered the most important and busiest?,Manikarnika Ghat,Dashashwamedh Ghat,Assi Ghat,Harishchandra Ghat,b
"To which deity is the Kashi Vishwanath Temple dedicated, recognized as one of the Jyotirlingas?",Lord Vishnu,Lord Brahma,Lord Shiva,Goddess Parvati,c
In which year was the Jantar Mantar in Varanasi constructed by Maharaja Sawai Jai Singh II of Jaipur?,1727,1737,1747,1757,b
Who commissioned the construction of Bharat Mata Mandir in Varanasi in 1936?,Mahatma Gandhi,Jawaharlal Nehru,Shiv Prasad Gupta,Sardar Vallabhbhai Patel,c
What is the defining characteristic of the Bharat Mata Temple in Varanasi?,A large statue of Mahatma Gandhi,A geographical map of India made of marble,A collection of ancient scriptures,A golden dome,b
"In which location is the Dhamekh Stupa situated, marking the site where Buddha delivered his first sermon?",Kushinagar,Kapilavastu,Sarnath,Sravasti,c
The Chaukhandi Stupa is located in which of the following places?,Kushinagar,Sarnath,Kapilavastu,Lumbini,b
"Where is the Mahaparinirvana Temple located, commemorating the site where Lord Buddha attained Mahaparinirvana?",Sarnath,Kapilavastu,Kushinagar,Bodh Gaya,c
What is the length of the reclining statue of Buddha housed within the Mahaparinirvana Temple?,5.1 meters,6.1 meters,7.1 meters,8.1 meters,b
Rambhar Stupa is located in which place?,Sarnath,Kapilavastu,Kushinagar,Lumbini,c
"In which district of Uttar Pradesh is Kapilvastu, the ancient capital of the Shakya dynasty, located?",Gorakhpur,Basti,Siddharthnagar,Maharajganj,c
Piprahwa Stupa is located in which of the following places?,Kushinagar,Sarnath,Kapilavastu,Sravasti,c
Whose idol is enshrined in the main sanctum sanctorum of Ram?,Lord Hanuman,Goddess Sita,Ram Lalaki,Lakshmana,c
In which district is the tomb of Bahu Begum located?,Lucknow,Faizabad (Ayodhya district),Kanpur,Varanasi,b
The Ram Temple in Ayodhya is constructed using sandstone of which color?,White,Grey,Pink,Yellow,c
In whose memory was Tulsi Smarak Bhawan established?,Nawab Shuja-ud-Daulah,Lord Buddha,Emperor Ashoka,Goswami Tulsidas,d
In what year was Banaras Hindu University (BHU) established?,1926,1910,1916,1906,c
Who was the founder of Banaras Hindu University (BHU)?,Mahatma Gandhi,Jawaharlal Nehru,Pandit Madan Mohan Malaviya,Sardar Vallabhbhai Patel,c
When was Motilal Nehru Children's Museum established in Lucknow?,1967,1947,1957,1977,c
Which of the following statements about Lumbini is INCORRECT?,It is a UNESCO World Heritage Site,It is the birthplace of Gautam Buddha,The Ashoka Pillar is located here.,Buddha spent most of his life here,d
Who erected the Ashoka Pillar in Lumbini?,Chandragupta Maurya,Kanishka,Emperor Ashoka,Harshavardhana,c
Which of the following is located in Sravasti?,Mahaparinirvana Temple,Mayadevi Temple,Jetavana Monastery,Tomb of Bahu Begum,c
Who donated Jetavana Monastery to Buddha?,Ananda,Mayadevi,Ashoka,Anathapindika,d
"Where is the Mahaparinirvana Temple, featuring a statue of Buddha in a sleeping posture, located?",Lumbini,Kapilvastu,Sravasti,Kushinagar,d
In whose memory was the tomb of Bahu Begum constructed?,Anathapindika,Nawab Shuja-ud-Daulah,Goswami Tulsidas,Emperor Ashoka,b
In which year was Tulsi Smarak Bhawan established?,1957,1969,1972,1981,b
The tomb of Bahu Begum is situated in which district?,Lucknow,Prayagraj,Faizabad (Ayodhya district),Varanasi,c
Mani Parvat is renowned as the location where whom preached?,Lord Rama,Lord Krishna,Lord Buddha,Lord Shiva,c
Bharat Kala Bhavan is located within which university campus?,Aligarh Muslim University,University of Allahabad,Banaras Hindu University,Lucknow University,c
The Ashoka Pillar in Lumbini has an inscription in which script?,Devanagari,Brahmi,Kharosthi,Pali,b
For how many years did Buddha spend most of his life in Shravasti?,10 years,20 years,25 years,30 years,c
Which of the following is located in Kushinagar?,Ananda Bodhi Tree,Mayadevi Temple,Mahaparinirvana Temple,Jetavana Monastery,c
Ananda Bodhi Tree is located in which of the following places?,Lumbini,Kushinagar,Shravasti,Kapilvastu,c
"In which country is Lumbini, the birthplace of Gautam Buddha, located?",India,China,Nepal,Sri Lanka,c
Which of the following is located at the birthplace of Buddha?,Ananda Bodhi Tree,Ashoka Pillar,Jetavana Monastery,Mahaparinirvana Temple,b
Who planted the Ananda Bodhi Tree in Sravasti?,Anathapindika,Mayadevi,Ashoka,Ananda,d
In which city is one of the 8 stupas built after Buddha's Parinirvana located?,Kushinagar,Shravasti,Kapilvastu,Lumbini,c
Which temple in Kushinagar has a huge statue of Buddha in sleeping posture?,Mayadevi Temple,Jetavana Monastery,Mahaparinirvana Temple,Ananda Bodhi Tree,c
Which of the following is a UNESCO World Heritage Site and is considered the birthplace of Gautam Buddha?,Sravasti (Uttar Pradesh),Kushinagar,Lumbini (Nepal),Kapilvastu (Siddharthanagar),c
At which location did Buddha spend the majority of his life and deliver most of his sermons?,Lumbini,Kapilvastu,Sravasti,Kushinagar,c
Which of the following statements is INCORRECT regarding Jetavana Monastery?,It was the main residence of Buddha.,It is located in Sravasti.,It was donated by Anathapindika.,It was planted by Buddha's disciple Ananda.,d
Which of the following is a pilgrimage site for Jains and Buddhists and was the capital of the Yavatsa Mahajanapada?,Ayodhya,Kaushambi,Sarnath,Mathura,b
"At which of the following locations did Buddha deliver his first sermon, also known as the turning of the wheel of Dharma?",Ayodhya,Kaushambi,Sarnath,Prabhasgiri Sthal,c
Which of the following places is NOT associated with the birthplace of Jain Tirthankaras?,Adinath,Abhinandannath,Sumitnath,Maharishi Bhrigu,d
In which year was the State Jain Museum established in Mathura?,2000,2003,2006,2009,b
"Which of the following temples, built during the Gupta period in the 6th century, is dedicated to Lord Vishnu?",Varaha Temple,Banke Bihari Temple,"Dashavatara Temple (Devgarh, Lalitpur)",Vindhyavasini Temple,c
Which of the following is known as 'Tirtharaj' in Hinduism?,Vindhyavasini Temple,Kumbh Mela,Triveni Sangam,Dashavatara Temple,c
The Kumbh Mela is held every how many years at the Triveni Sangam in Prayagraj?,5 years,8 years,10 years,12 years,d
Which of the following temples is a major Shaktipeeth dedicated to Maa Vindhyavasini?,Shakambhari Devi Temple,Vindhyavasini Temple,Banke Bihari Temple,Bhitargaon Temple,b
"During the Mahabharata period, which of the following places served as the capital of the Kauravas?",Prayagraj,Mathura,Hastinapur,Ayodhya,c
"Which of the following places is considered the place of penance of 88,000 sages and is associated with the Sudarshan Chakra of Lord Vishnu?",Bhrigu Ashram,Chakratirtha - Naimisharanya,Shakambhari Devi Temple,Kanak Bhawan,b
"Match the following temples with their corresponding locations:

Column I (Temple)      Column II (Location)
A. Vindhyavasini Temple  1. Ballia
B. Bhrigu Ashram         2. Mirzapur
C. Bhitargaon Temple     3. Kanpur Dehat

Choose the correct sequence:","A-2, B-1, C-3","A-1, B-2, C-3","A-3, B-2, C-1","A-2, B-3, C-1",a
"The Dadri Fair, India's second largest cattle fair, is associated with which of the following Ashrams?",Chakratirtha,Shakambhari Devi Temple,Bhrigu Ashram,Kanak Bhawan,c
"Who established the Banke Bihari Temple, dedicated to Lord Krishna, in 1864?",Maharishi Bhrigu,Swami Haridas,Lord Rama,Lord Vishnu,b
What is another name for Kanak Bhawan in Ayodhya?,Red Palace,Blue Palace,Golden Palace,Silver Palace,c
Kaushambi was the capital of which Mahajanapada?,Yadava,Yavatsa,Vatsa,Yaksha,b
Match the following locations with their descriptions:,"A-2, B-3, C-1, D-4","A-3, B-2, C-4, D-1","A-4, B-1, C-2, D-3","A-1, B-4, C-3, D-2",b
Arrange the following temples in chronological order based on their construction periods as mentioned in the text:,1-2-3,2-3-1,3-1-2,1-3-2,a
Which of the following statements is INCORRECT regarding the Banke Bihari Temple?,It is located in Mathura,It is dedicated to Lord Krishna,It was established by Swami Haridas,It was established in 1964,d
The Bhrigu Ashram in Ballia is associated with which Maharishi?,Maharishi Valmiki,Maharishi Vyasa,Maharishi Bhrigu,Maharishi Vishwamitra,c
Ayodhya is the birthplace of how many Jain Tirthankaras?,Three,Four,Five,Six,c
The Bhitargaon Temple is an example of which architectural style?,Maurya architecture,Gupta architecture,Indo-Islamic architecture,Dravidian architecture,b
In what year was the Banke Bihari Temple established?,1854,1864,1874,1884,b
Which of the following statements is INCORRECT regarding the Dashavatara Temple (Deogarh)?,It was built during the Gupta period.,It is dedicated to Lord Vishnu.,It is the oldest Panchayatana temple in North India.,It was built in the 5th century.,d
Which of the following is a pilgrimage site for both Jains and Buddhists?,Ayodhya,Kaushambi,Sarnath,Mathura,b
Which of the following places is NOT associated with Jain Tirthankaras?,Ayodhya,Prabhasgiri Sthal,Kaushambi,Sarnath,d
The Dashavatara Temple in Deogarh was built during which period?,Mauryan period,Gupta period,Mughal period,British period,b
What is the Triveni Sangam called in Hinduism?,Prayag,Tirtharaj,Sangameshwar,Ghat,b
How often is the Kumbh Mela held at Prayagraj?,Every 6 years,Every 10 years,Every 12 years,Every 14 years,c
The Vindhyavasini Temple in Mirzapur is dedicated to which deity?,Lord Shiva,Lord Vishnu,Maa Vindhyavasini,Lord Rama,c
"During the Mahabharata period, Hastinapur was the capital of which clan?",Pandavas,Kauravas,Mauryas,Guptas,b
Chakratirtha - Naimisharanya in Sitapur is associated with the penance of how many sages?,"11,000","22,000","44,000","88,000",d
The Shakambhari Devi Temple in Saharanpur is dedicated to which deity?,Goddess Lakshmi,Goddess Saraswati,Goddess Shakambhari,Goddess Parvati,c
Which of the following fairs is held at Bhrigu Ashram in Ballia?,Pushkar Fair,Sonepur Fair,Dadri Fair,Hemis Fair,c
The Bhitargaon Temple in Kanpur Dehat is an example of which architectural style?,Mauryan architecture,Gupta architecture,Mughal architecture,Indo-Islamic architecture,b
Who is Guru Gorakhnath considered the founder of?,The Kabir Panth,The Nath Sect,The Sufi Order,The Bhakti Movement,b
"Which mountain is mentioned in the Ramayana as the place where Rama, Sita, and Lakshmana spent 11 years in exile?",Mount Kailash,Kamadgiri Mountain,Mount Abu,Nilgiri Hills,b
Which of the following places is also known as Chakratirtha?,Ayodhya,Varanasi,Naimisharanya,Mathura,c
Bithoor is also known as:,Mayapuri,Brahmavarta Tirtha,Vishram Ghat,Manikarnika Ghat,b
In which century was the Jhansi Fort built?,16th Century,18th Century,19th Century,17th Century,d
In what year was Allahabad Fort built by Emperor Akbar?,1556,1605,1583,1610,c
Which of the following is NOT located in Jaunpur?,Atala Masjid,Lal Darwaza,Jama Masjid,Moti Masjid,d
Which city was founded by Sikandar Lodi in 1504?,Delhi,Agra,Lucknow,Allahabad,b
From which years was Fatehpur Sikri the capital of the Mughal rulers?,1556 to 1605 AD,1526 to 1556 AD,1573 to 1588 AD,1605 to 1627 AD,c
Who built the Rumi Darwaza in Lucknow?,Nawab Shuja-ud-Daula,Asaf-ud-Daula,Saadat Ali Khan,Ghazi-ud-Din Haidar,b
The Kalinjar Fort was built by which dynasty in the 10th century?,Maurya dynasty,Gupta dynasty,Chandela dynasty,Kushan dynasty,c
To whom is the Jayasi Memorial in Amethi dedicated?,Amir Khusrau,Malik Muhammad Jayasi,Kabir,Rumi,b
In what year was Anand Bhawan built by Motilal Nehru?,1920,1930,1940,1950,b
Who founded the Raza Library in Rampur?,Nawab Asaf-ud-Daula,Nawab Wajid Ali Shah,Nawab Faizullah Khan,Nawab Saadat Ali Khan,c
Which of the following is the fourth oldest modern university in India?,Banaras Hindu University,University of Calcutta,Aligarh Muslim University,Allahabad University,d
"Who is considered the founder of the Nath sect, to whom the Gorakhnath Temple in Gorakhpur is dedicated?",Maharishi Valmiki,Guru Nanak,Guru Gorakhnath,Sheikh Salim Chishti,c
"The tomb of which Mughal emperor, showcasing a mixture of Hindu, Christian, Islamic, Buddhist and Jain art, is located in Sikandra (Agra)?",Shah Jahan,Akbar,Humayun,Jahangir,b
In which year was Agra founded by Sikandar Lodi?,1526,1600,1504,1757,c
Which dynasty built the Kalinjar Fort in the 10th century?,Mughal dynasty,Lodhi dynasty,Chandela dynasty,Nehru dynasty,c
To whom is the Jayasi Memorial dedicated?,Asaf-ud-Daula,Motilal Nehru,Rani Lakshmibai,Malik Muhammad Jayasi,d
Which of the following statements about Swaraj Bhavan is INCORRECT?,It was the residence of the Nehru family.,It was the headquarters of the Congress during the freedom struggle.,It is located in Rampur.,It is the birthplace of Jawaharlal Nehru.,c
Nawab Faizullah Khan founded which of the following?,Allahabad University,Raza Library,Swaraj Bhavan,Anand Bhawan,b
The Gorakhnath Temple is primarily dedicated to whom?,Maharishi Valmiki,Guru Gorakhnath,Sheikh Salim Chishti,Khusrau Mirza,b
The Buland Darwaza is located in which city?,Agra,Lucknow,Fatehpur Sikri,Jaunpur,c
Kalinjar Fort was built by which dynasty?,Mughal,Bundela,Chandela,Lodi,c
In which year was Anand Bhawan built?,1947,1930,1887,1774,b
Which year was Allahabad University established?,1774,1857,1887,1930,c
"Match the following locations with their descriptions:

Column I
(A) Bithoor
(B) Sikandra
(C) Swaraj Bhavan
(D) Fatehpur Sikri

Column II
(1) Tomb of Akbar
(2) Capital of Mughal rulers from 1573 to 1588 AD
(3) Headquarters of the Congress during the freedom struggle
(4) Brahmavarta Tirtha

Choose the correct sequence:","A-4, B-1, C-3, D-2","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-3, B-4, C-1, D-2",a
The Gorakhnath Temple is dedicated to whom?,Maharishi Valmiki,Guru Gorakhnath,Sheikh Salim Chishti,Khusrau Mirza,b
Which mountain is considered the 'Wish Fulfillment Mountain'?,Kamadgiri Mountain,Mount Everest,Kalinjar Fort,Naimisharanya,a
Which place is also called Chakratirtha and is known as the place of penance of 88 thousand sages?,Bithoor,Sikandra,Naimisharanya,Kalinjar Fort,c
"Which of the following is Brahmavarta Tirtha, where Maharishi Valmiki's Ashram was located?",Prayagraj,Bithoor,Jhansi,Lucknow,b
Who built the Rumi Darwaza?,Motilal Nehru,Nawab Faizullah Khan,Asaf-ud-Daula,Sikandar Lodi,c
Who founded the Raza Library?,Motilal Nehru,Asaf-ud-Daula,Nawab Faizullah Khan,Sikandar Lodi,c
In which year was industry status granted to tourism by the Uttar Pradesh government?,1992,1983,1989,1995,c
Which of the following UNESCO Tangible Heritage Sites was inscribed earliest in Uttar Pradesh?,Fatehpur Sikri,Agra Fort,Taj Mahal,Kashi,c
"Match the following UNESCO Intangible Heritage Sites with their respective years of inscription:

Column I (Site)          Column II (Year)
A. Ramlila                   1. 2017
B. Kashi                      2. 2008
C. Kumbh Mela            3. 2016

Choose the correct sequence:","A-2, B-3, C-1","A-3, B-1, C-2","A-1, B-2, C-3","A-2, B-1, C-3",a
Where is the Biotech Park of Uttar Pradesh located?,Prayagraj,Kanpur,Agra,Lucknow,d
In which year was Aligarh Muslim University established?,1917,1920,1923,1926,b
"In September 2021, the foundation stone of Uttar Pradesh National Law University was laid by the President of India in which city?",Lucknow,Varanasi,Prayagraj,Kanpur,c
