Question,Option A,Option B,Option C,Option D,Correct Answer
Which effect helps in determining the nature of the universe?,Photoelectric effect,Compton effect,Doppler's effect,Tyndall effect,c
Which color of light in VIBGYOR has the minimum wavelength?,Red,Blue,Green,Violet,d
How many colors are contained in sunlight?,Five,Six,Eight,Seven,d
"Besides red and green, which other color wavelength of sunlight is absorbed by water molecules in the oceans?",Blue,Violet,Yellow,Orange,c
"Into how many regions is the electromagnetic spectrum generally divided, when ordered by increasing energy and frequency?",Five,Six,Eight,Seven,d
"What color light is formed when red, blue, and green lights are mixed in equal amounts?",Yellow,Cyan,White,Magenta,c
Light waves are which type of waves?,Sound waves,Mechanical waves,Electromagnetic waves,Pressure waves,c
In which medium does light travel at the fastest speed?,Water,Glass,Air,Vacuum,d
"Objects that emit light themselves, such as the sun, are called what?",Opaque objects,Transparent objects,Luminous bodies/objects,Reflective objects,c
"Which alkaloid, in a very dilute solution, is used to dilate the pupil of human eyes?",Quinine,Caffeine,Atropine,Morphine,c
"From an environmental perspective, which of the following is considered the best energy source?",Nuclear power plant,Thermal power plant,Solar cell,Hydroelectric power plant,c
A rod immersed in water appears bent due to which phenomenon?,Reflection,Diffraction,Refraction,Interference,c
"Immediately before sunrise or sunset, the oval shape of the sun is attributed to:",Dispersion,Reflection,Refraction,Diffraction,c
What is the number of images formed when an object is placed between two parallel plane mirrors?,Two,One,Ten,Infinite,d
Laser is a device that generates what type of radiation?,Unstimulated radiation,Infrared radiation,Stimulated radiation,Ultraviolet radiation,c
Which effect is instrumental in determining the nature of the universe?,Photoelectric effect,Tyndall effect,Doppler's effect,Raman effect,c
"In the VIBGYOR spectrum, which color has the minimum wavelength?",Red,Green,Yellow,Violet,d
How many different colors are contained within sunlight?,Five,Six,Eight,Seven,d
"Besides red and green, which other color of sunlight is absorbed by water molecules in the oceans?",Blue,Violet,Orange,Yellow,d
The electromagnetic spectrum is divided into how many regions based on wavelength and increasing energy/frequency?,Five,Six,Eight,Seven,d
"What color light is produced when red, blue, and green lights are mixed in equal proportions?",Yellow,Cyan,Magenta,White,d
Light waves are classified as which type of waves?,Mechanical waves,Sound waves,Electromagnetic waves,Longitudinal waves,c
"Objects that emit light themselves, such as the sun, are known as:",Opaque objects,Transparent objects,Luminous bodies/objects,Translucent objects,c
Light appears to travel in a straight line due to which of the following properties?,High frequency,Large amplitude,Very small wavelength,High velocity,c
"From an environmental perspective, which of the following energy sources is considered the best?",Nuclear power,Coal,Solar cell,Petroleum,c
Why does a rod immersed in water appear bent?,Diffraction,Reflection,Refraction,Interference,c
The oval shape of the sun immediately before sunrise or sunset is due to:,Dispersion,Scattering,Refraction,Interference,c
"When an object is positioned between two parallel plane mirrors, what is the number of images formed?",Two,One,Ten,Infinite,d
Which of the following is the reason for using red light as a danger signal?,High frequency,Maximum scattering,Least scattering,High intensity,c
A laser is a device that generates light through which process?,Spontaneous emission,Refraction,Stimulated radiation,Reflection,c
What effect helps in determining the nature of the universe?,Photoelectric effect,Doppler's effect,Tyndall effect,Raman effect,b
"In the VIBGYOR spectrum, which color of light has the minimum wavelength?",Red,Yellow,Green,Violet,d
How many different colors are present in sunlight?,Five,Six,Eight,Seven,d
"Which color wavelength of sunlight, in addition to red and green, is absorbed by water molecules in the oceans?",Blue,Violet,Yellow,Orange,c
The electromagnetic spectrum is generally divided into how many regions of wavelength?,Five,Six,Eight,Seven,d
"What color of light is produced by mixing red, blue, and green lights in equal amounts?",Cyan,Black,White,Magenta,c
Light waves are categorized as which type of waves?,Sound waves,Mechanical waves,Electromagnetic waves,Pressure waves,c
"From an environmental perspective, which of the following is the best energy source?",Nuclear power plant,Coal-fired power plant,Solar cell,Geothermal plant,c
The oval shape of the sun immediately before sunrise or sunset is due to what phenomenon?,Diffraction,Reflection,Refraction,Interference,c
What is generated by a laser?,Ordinary light,Infrared radiation,Stimulated radiation,Ultraviolet radiation,c
"Besides red and green, which other color of sunlight is significantly absorbed by water molecules in the oceans?",Blue,Violet,Orange,Yellow,d
Into how many regions is the electromagnetic spectrum generally divided?,Five,Six,Seven,Eight,c
"What color is produced when red, blue, and green lights are mixed in equal amounts?",Cyan,Black,White,Magenta,c
Light waves are classified as what type of waves?,Mechanical waves,Sound waves,Electromagnetic waves,Seismic waves,c
"Objects that emit light themselves, such as the sun, are called:",Opaque objects,Transparent objects,Luminous bodies/objects,Translucent objects,c
What color of light is emitted by the sun?,Blue,Red,White,Yellow,c
The scattering of a light beam by a medium containing microscopic suspended particles is known as?,Dispersion,Alpenglow,Lateral Inversion,Tyndall effect,d
Why does the sun appear red at sunrise and sunset?,Blue light is scattered,Red light is absorbed,All colors except red get scattered,Red light has a shorter wavelength,c
The sky appears blue because blue light is...,Absorbed less,Reflected more,Scattered more,Refracted less,c
The splitting of white light into its constituent colors is termed as?,Reflection,Refraction,Dispersion,Interference,c
The phenomenon in which mountain peaks turn pink or orange at sunrise and sunset is called?,Tyndall effect,Lateral Inversion,Dispersion,Alpenglow,d
Which type of mirror should Raman use as a rear-view mirror in his vehicle?,Plane mirror,Concave mirror,Convex mirror,Parabolic mirror,c
Which type of mirror is commonly used as a headlight in vehicles?,Plane mirror,Convex mirror,Concave mirror,Cylindrical mirror,c
Lateral inversion of light is observed in which type of mirror?,Convex mirror,Concave mirror,Plane mirror,Parabolic mirror,c
"If light is reflected between two plane mirrors facing each other, how many images will be formed?",One,Two,Finite,Infinite,d
The size of the image formed by a plane mirror is always ______ the object.,Smaller than,Larger than,Equal to,Twice the size of,c
The image formed by a plane mirror is always:,Inverted,Real,Erect,Diminished,c
The phenomenon where the object on the left appears on the right and vice-versa in a mirror image is called:,Refraction,Dispersion,Lateral Inversion,Reflection,c
What is the total number of images formed by two mirrors inclined at 120 degrees to each other?,1,2,3,Infinite,b
Which type of mirror is most suitable for use in a solar cooker?,Plane,Convex,Concave,Cylindrical,c
"If a concave mirror is used, the correct formula for magnification is:",(Object distance) / (Image distance),(Focal length) / (Object distance),(Image distance) / (Object distance),(Object height) / (Image height),c
"According to the text, what color of light is emitted by the sun?",Blue,Red,White,Yellow,c
The scattering of a light beam by a medium containing microscopic suspended particles is referred to as:,Dispersion,Alpenglow,Lateral Inversion,Tyndall effect,d
"Why does the sun appear red during sunrise and sunset, according to the text?",Red light is absorbed by the atmosphere,Red light is scattered the most,All colors except red get scattered,Blue light is not present during these times,c
"According to the text, the sky appears blue due to which phenomenon?",Absorption of red light,Shorter wavelength of blue light causing easy scattering,Reflection of blue light from the ocean,Dispersion of white light,b
The phenomenon of splitting white light into its constituent colors is known as:,Reflection,Refraction,Dispersion,Scattering,c
What is the phenomenon called when mountain peaks turn pink or orange at sunrise and sunset due to scattering of light?,Tyndall effect,Lateral Inversion,Dispersion,Alpenglow,d
"According to the text, which type of mirror is most suitable for use as a rear-view mirror in a vehicle?",Plane mirror,Concave mirror,Convex mirror,Inverted mirror,c
