Question,Option A,Option B,Option C,Option D,Correct Answer
Which of the following statements is INCORRECT regarding Chandragupta II?,He was the first Gupta ruler to issue silver coins.,He is known as 'Shak-vijeta'.,He won a victory over the Hunas.,He was a prominent ruler of the Gupta dynasty.,c
The Gupta ruler who achieved victory over the Hunas was:,Chandragupta II,Samudragupta,Skandagupta,Kumaragupta I,c
What was the term used for Gupta gold coins?,Rupaka,Karshapana,Dinara,Suvarna,c
"According to Gupta inscriptions, the term 'Dinara' is synonymous with:",Silver coin,Copper coin,Bronze coin,Gold coin,d
"The Mandsaur inscription, which mentions the construction of a Sun temple by a guild of silk weavers, dates back to:",537-38 AD,337-38 AD,437-38 AD,637-38 AD,c
"During the Gupta period, North Indian trade was primarily conducted through which port?",Bharuch,Sopara,Tamlalipti port,Cambay,c
The plough-tax imposed on farmers during the Gupta era was known as:,Bhaga,Bali,Kara,Halivakar,d
The Kayastha caste was first mentioned by:,Manu,Parashara,Yajnavalkya,Brihaspati,c
Who first prescribed the ritual for the liberation of slaves?,Yajnavalkya,Manu,Narada,Brihaspati,c
The earliest epigraphic reference to the practice of 'Sati' is found at:,Sanchi,Vidisha,Eran,Ujjain,c
"In the context of Gupta administration, what did the term 'Bhukti' signify?",A district,A village,A province,A city,c
"During the Gupta period, the term 'Vidhi' referred to a:",Religious ceremony,Type of tax,Administrative unit,Military rank,c
The Buddha statue in Bhumisparsha Mudra at Sarnath belongs to which period?,Mauryan,Sunga,Gupta,Kushana,c
The initial branch of Indian philosophy is:,Yoga,Vedanta,Samkhya,Nyaya,c
The theory of Karma is primarily related to which school of Indian philosophy?,Nyaya,Vaisheshika,Samkhya,Mimamsa,d
Which of the following statements is INCORRECT regarding the Gupta period?,Chandragupta II was the first Gupta ruler to issue silver coins.,'Dinara' was a synonym for gold coin.,North Indian trade was conducted through Broach port.,Halivakar was a plough-tax imposed on farmers.,c
"Match the following terms with their descriptions during the Gupta period:

Column I
(A) Bhaga
(B) Bali

Column II
(1) Source of revenue
(2) Source of revenue

Options:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",c
Who among the following Gupta rulers is known as 'Shak-vijeta'?,Skandagupta,Chandragupta I,Chandragupta II,Samudragupta,c
Which Gupta ruler is credited with winning a victory over the Hunas?,Chandragupta II,Kumaragupta I,Skandagupta,Samudragupta,c
"In the context of Gupta economy, what were 'Bhaga' and 'Bali'?",Types of agricultural land,Names of Gupta Kings,Sources of revenue,Trade routes,c
What was the Gupta gold coin commonly called?,Rupaka,Karshapana,Dinara,Pana,c
"According to Gupta inscriptions, what is 'Dinara' synonymous with?",Silver coin,Copper coin,Gold coin,Bronze coin,c
Which port facilitated North Indian trade during the Gupta period?,Bharuch,Tamlalipti port,Surat,Cambay,b
"During the Gupta era, what was the plough-tax imposed on farmers owning a plough called?",Hiranya,Bhaga,Uparikara,Halivakar,d
Who is credited with the first mention of the Kayastha caste?,Manu,Yajnavalkya,Parashara,Brihaspati,b
At which location is the first epigraphic reference to 'Sati practice' found?,Sanchi,Eran,Nalanda,Taxila,b
"In Gupta administration, what did the term 'Bhukti' signify?",A type of tax,A province,A military rank,A religious offering,b
"In the context of Gupta administration, what did the word 'Vidhi' refer to?",A religious law,A type of currency,An administrative unit,A military formation,c
The Buddha statue in Bhumisparsha Mudra at Sarnath is associated with which period?,Mauryan,Sunga,Kushan,Gupta,d
Who among the following Gupta rulers achieved victory over the Hunas?,Chandragupta II,Kumaragupta I,Skandagupta,Samudragupta,c
"During the Gupta period, what was 'Dinara'?",A type of land revenue,A gold coin,A silver ornament,A copper utensil,b
"In the Gupta inscriptions, the term 'Dinara' is synonymous with which of the following?",Silver coin,Agricultural land,Gold coin,Trade route,c
"The Mandsaur inscription, which mentions the construction of a Sun temple by a guild of silk weavers, dates back to which year?",537-38 AD,337-38 AD,437-38 AD,237-38 AD,c
Which port served as a crucial hub for North Indian trade during the Gupta period?,Bharuch,Tamlalipti,Surat,Kalyan,b
What was the name of the plough-tax imposed by the Gupta rulers on farmers who owned a plough?,Bhaga,Bali,Halivakar,Uparikara,c
The Kayastha caste was first mentioned by which of the following?,Manu,Parashara,Yajnavalkya,Brihaspati,c
The first epigraphic reference to 'Sati practice' is found at which of the following locations?,Sanchi,Eran,Nalanda,Taxila,b
"Under the Gupta rulers, what did the term 'Bhukti' signify?",A village,A province,A district,A tax,b
"In Gupta administration, the word 'Vidhi' refers to:",A religious ritual,An administrative unit,A type of tax,A military division,b
Which of the following represents the initial branch of Indian philosophy?,Vedanta,Yoga,Nyaya,Samkhya,d
The theory of Karma is related to which of the following?,Vedanta,Nyaya,Mimamsa,Yoga,c
Who is considered the propounder of Yoga philosophy?,Gautama,Shankardeva,Patanjali,Bhaskara,c
Nyaya philosophy was propagated by whom?,Patanjali,Gautama,Shankardeva,Bhaskara,b
The distinguishing feature between Theistic and Atheistic sects in India is:,Belief in non-violence,Belief in the authority of the Vedas,Belief in one God,Belief in reincarnation,b
"In Kamarupa, Vaishnavism was made popular by:",Gautama,Patanjali,Shankardeva,Bhaskara,c
Which dynasty's reign in ancient India is called the 'Golden Age'?,Maurya,Vakataka,Gupta,Pushyabhuti,c
Which dynasty was greatly disturbed by the invasion of the Hunas?,Maurya,Vakataka,Gupta,Pushyabhuti,c
Who is especially known for their contribution to the field of algebra?,Kalidasa,Agnimitra,Samudragupta,Bhaskara,d
The hero of the work 'Malavikagnimitram' composed by Kalidasa was:,Samudragupta,Agnimitra,Kumargupta,Chandragupta II,b
Pundravardhana Bhukti was located in:,South Bengal,North Bengal,West Bengal,East Bengal,b
Whose inscription is found on the pillar containing Samudragupta's Prayag Prashasti?,Kumargupta's,Chandragupta II's,Jahangir's,Harshavardhana's,c
Nalanda University was founded in the 5th century by:,Chandragupta,Samudragupta,Kumargupta,Harshavardhana,c
The Vakataka dynasty was directly related to:,Chandragupta,Samudragupta,Kumargupta,Chandragupta II,d
"Prabhavati Gupta, the queen of the Vakataka empire, was the daughter of Kubernaga and:",Samudragupta,Kumargupta,Chandragupta,Chandragupta II,d
An important port city of ancient India was:,Kannauj,Thanesar,Tamralipta,Prayag,c
Who married a girl from the Lichchhavi dynasty?,Samudragupta,Kumargupta,Chandragupta II,Chandragupta,d
The Chinese traveler 'Sung Yun' came to India in:,319 AD,550 AD,518 AD,606 AD,c
"During Harshavardhana's reign, the new capital, shifted from Thanesar, was:",Prayag,Tamralipta,Kannauj,Pundravardhana,c
The capital of Harshavardhana was:,Thanesar,Prayag,Tamralipta,Kannauj,d
Harshavardhana took how many Indies under his control?,3,4,5,6,c
Which of the following was NOT one of the 5 Indies under Harshavardhana's control?,Punjab,Kannauj,Bengal,Gujarat,d
"What is the distinguishing feature between Theistic and Atheistic sects in India, according to the text?",Belief in non-violence,Belief in the authority of the Vedas,Belief in a supreme God,Practice of meditation,b
"In Kamarupa, Vaishnavism was popularized by whom?",Gautama,Patanjali,Shankardeva,Bhaskara,c
Which dynasty's reign in ancient India is often referred to as the 'Golden Age'?,Maurya,Vakataka,Gupta,Pushyabhuti,c
Which dynasty faced significant disruption due to the invasion of the Hunas?,Maurya,Gupta,Vakataka,Kushan,b
"Who is the hero of 'Malavikagnimitram', a work composed by Kalidasa?",Samudragupta,Agnimitra,Harshavardhana,Chandragupta,b
Where was Pundravardhana Bhukti located?,South India,North Bengal,Central India,Western India,b
In which century was Nalanda University founded?,3rd century,4th century,5th century,6th century,c
Nalanda University was founded by whom?,Chandragupta II,Samudragupta,Kumargupta,Harshavardhana,c
The Vakataka dynasty was directly related to whom?,Samudragupta,Chandragupta I,Kumargupta,Chandragupta II,d
"Prabhavati Gupta, the queen of the Vakataka empire, was the daughter of Kubernaga and whom?",Samudragupta,Kumargupta,Chandragupta I,Chandragupta II,d
Which of the following was an important port city of ancient India?,Kannauj,Thanesar,Tamralipta,Prayag,c
"Between 319 AD and 550 AD, which dynasty ruled India?",Maurya dynasty,Pushyabhuti dynasty,Gupta dynasty,Vakataka dynasty,c
In which year did the Chinese traveler Sung Yun come to India?,618 AD,550 AD,319 AD,518 AD,d
"During Harshavardhana's reign, which city was the new capital after being shifted from Thanesar?",Prayag,Tamralipta,Kannauj,Pundravardhana,c
What was the capital of Harshavardhana?,Thanesar,Prayag,Tamralipta,Kannauj,d
"Arrange the following events in chronological order:
I. Reign of Chandragupta
II. Visit of Sung Yun to India
III. Founding of Nalanda University","I, II, III","II, III, I","I, III, II","III, II, I",c
The propounder of Yoga philosophy is:,Gautama,Shankardeva,Patanjali,Bhaskara,c
Nyaya philosophy was propagated by:,Patanjali,Shankardeva,Gautama,Agnimitra,c
"In ancient India, the dynasty whose reign is called the 'Golden Age' is:",Vakataka,Maurya,Gupta,Kushan,c
The dynasty that was greatly disturbed by the invasion of the Hunas was:,Maurya,Gupta,Vakataka,Kushan,b
Who is especially known for his contribution in the field of algebra?,Kalidasa,Agnimitra,Gautama,Bhaskara,d
"The queen of the Vakataka empire, Prabhavati Gupta, was the daughter of Kubernaga and:",Samudragupta,Kumargupta,Harshavardhana,Chandragupta II,d
"Between 319 AD and 550 AD, who ruled India?",The Maurya dynasty,The Vakataka dynasty,The Gupta dynasty,The Kushan dynasty,c
The Chinese pilgrim who came to India at the beginning of the sixth century was:,Fa Hien,Hiuen Tsang,I-Tsing,Sung Yun,d
"During Harshavardhana's reign, the new capital was which was shifted from Thanesar:",Prayag,Tamralipta,Kannauj,Pundravardhana,c
Harshavardhana took 5 Indies under his control. Which of the following was NOT one of them?,Punjab,Kannauj,Bengal,Gujarat,d
"In Kamarupa, Vaishnavism was made popular by whom?",Gautama,Patanjali,Shankardeva,Bhaskara,c
Which dynasty's reign is referred to as the 'Golden Age' in ancient India?,Maurya,Vakataka,Kushan,Gupta,d
Which dynasty was significantly affected by the Huna invasions?,Maurya,Gupta,Vakataka,Kushan,b
Who is renowned for their contributions to the field of algebra?,Kalidasa,Agnimitra,Kumargupta,Bhaskara,d
The hero of 'Malavikagnimitram' composed by Kalidasa was:,Chandragupta II,Kumargupta,Agnimitra,Harshavardhana,c
Nalanda University was founded in the 5th century by whom?,Chandragupta II,Samudragupta,Kumargupta,Harshavardhana,c
The Vakataka dynasty was directly related to which Gupta ruler?,Samudragupta,Kumargupta,Chandragupta I,Chandragupta II,d
"Prabhavati Gupta, the queen of the Vakataka empire, was the daughter of Kubernaga and who else?",Samudragupta,Kumargupta,Chandragupta I,Chandragupta II,d
Which Gupta ruler married a girl from the Lichchhavi dynasty?,Samudragupta,Kumargupta,Chandragupta,Skandagupta,c
The Chinese pilgrim Sung Yun visited India at the beginning of which century?,Fourth,Fifth,Sixth,Seventh,c
"During Harshavardhana's reign, the capital was shifted from Thanesar to which city?",Prayag,Tamralipta,Kannauj,Pundravardhana,c
Harshavardhana controlled 5 Indies. Which of the following was NOT one of them?,Punjab,Bihar,Orissa,Rajasthan,d
The Buddhist Maha-Sammelan was organized by Harshavardhana at which place?,Kannauj,Thanesar,Prayag,Nalanda,c
"Before ruling from Kannauj, Harshavardhana was the ruler of which place?",Prayag,Gauda,Thanesar,Vikramshila,c
Harshavardhana belonged to which dynasty?,Maurya,Pala,Rashtrakuta,Pushyabhuti,d
Who among the following visited India during the reign of Harshavardhana?,Fa Hien,Megasthenes,Xuanzang,Ravikirti,c
Who was the court poet of King Harshavardhana?,Ravikirti,Dharmapala,Gopala,Banabhatta,d
The Chinese traveler Xuanzang studied Buddhist scriptures at which of the following?,Prayag,Kannauj,Nalanda,Thanesar,c
Emperor Harshavardhana organized two great religious conferences in which of the following cities?,Kannauj and Thanesar,Prayag and Nalanda,Kannauj and Prayag,Thanesar and Gauda,c
"King Shashanka, against whom Harshavardhana declared war, was the ruler of which empire?",Kannauj,Thanesar,Gauda,Pala,c
Harshavardhana established his dominance on the thrones of Thanesar and Kannauj after the death of his brother:,Rajadhiraja,Pulakeshin II,Brihadratha,Rajyavardhan,d
In which year did the Chalukya ruler Pulakeshin defeat Harshavardhana?,627 AD,643 AD,618 AD,606 AD,c
The first king of the Pala dynasty was:,Dharmapala,Gopala,Nandivarman,Pulakeshin II,b
Ravikirti's Aihole inscription describes the victory of Pulakeshin II over:,Rajyavardhan,Shashanka,Harsha,Gopala,c
Which of the following kings were directly elected by the people?,Harshavardhana and Gopala,Gopala and Nandivarman Pallavamalla,Pulakeshin II and Shashanka,Rajyavardhan and Dharmapala,b
"After the death of Harshavardhana, which dynasties fought for supremacy over Kannauj?","Maurya, Pratihara, and Pala","Pratihara, Pala, and Rashtrakuta","Rashtrakuta, Pala, and Pushyabhuti","Pala, Pushyabhuti, and Maurya",b
The Vikramshila University was founded by:,Gopala,Banabhatta,Dharmapala,Ravikirti,c
Which Mauryan ruler was mentioned by Banabhatta in Harshacharita?,Ashoka,Chandragupta,Bindusara,Brihadratha,d
Where did Harshavardhana organize the Buddhist Maha-Sammelan?,Kannauj,Thanesar,Prayag,Nalanda,c
In which cities did Emperor Harshavardhana organize two great religious conferences?,Thanesar and Nalanda,Kannauj and Prayag,Prayag and Thanesar,Nalanda and Kannauj,b
"King Shashanka, against whom Harshavardhana waged war, was the ruler of which empire?",Kannauj,Thanesar,Gauda,Pala,c
After whose death did Harshavardhana establish his dominance on the thrones of Thanesar and Kannauj?,Gopala,Shashanka,Pulakeshin II,Rajyavardhan,d
Who was the first king of the Pala dynasty?,Dharmapala,Rajyavardhan,Gopala,Nandivarman Pallavamalla,c
Ravikirti's Aihole inscription details the victory of Pulakeshin II over whom?,Gopala,Harsha,Shashanka,Rajyavardhan,b
Who founded the famous Vikramshila University in the 9th century?,Gopala,Ravikirti,Dharmapala,Harshavardhana,c
"Before ruling from Kannauj, Harshavardhana was the ruler of which region?",Gauda,Prayag,Thanesar,Vikramshila,c
"Xuanzang, the Chinese traveler, visited India during whose reign?",Pulakeshin II,Gopala,Harshavardhana,Rajyavardhan,c
Emperor Harshavardhana organized two major religious conferences at which of the following places?,Thanesar and Nalanda,Kannauj and Thanesar,Prayag and Nalanda,Kannauj and Prayag,d
Harshavardhana ascended to the thrones of Thanesar and Kannauj after the death of which of his relatives?,Brihadratha,Gopala,Pulakeshin II,Rajyavardhan,d
"After Harsha's death, which group came into prominence, marking a 'dark age' in India?",Guptas,Mauryans,Rajputs,Kushans,c
The famous Vikramshila University was founded by whom?,Gopala,Rajyavardhan,Dharmapala,Banabhatta,c
To which dynasty did Harshavardhana belong?,Maurya dynasty,Pala dynasty,Pushyabhuti dynasty,Chalukya dynasty,c
Who visited India during the reign of Harshavardhana?,Ravikirti,Banabhatta,Gopala,Xuanzang,d
"Xuanzang spent how many years in India, according to the text?",9 years,21 years,17 years,12 years,c
In which two places did Emperor Harshavardhana organize great religious conferences?,Thanesar and Nalanda,Kannauj and Prayag,Prayag and Gauda,Nalanda and Vikramshila,b
Harshavardhana established his dominance on the thrones of Thanesar and Kannauj after whose death?,Shashanka,Pulakeshin II,Gopala,Rajyavardhan,d
In what year did Pulakeshin defeat Harshavardhana?,643 AD,627 AD,618 AD,600 AD,c
Ravikirti's Aihole inscription describes the victory of Pulakeshin II over whom?,Gopala,Harsha,Shashanka,Rajyavardhan,b
"Name the kings who were directly elected by the people, according to the text.",Gopala and Rajyavardhan,Harsha and Shashanka,Gopala and Nandivarman Pallavamalla,Dharmapala and Gopala,c
