Question,Option A,Option B,Option C,Option D,Correct Answer
Fuse wires are typically made of an alloy consisting of:,Copper and Aluminum,Iron and Nickel,Tin and Lead,Silver and Gold,c
Which of the following statements accurately reflects Kirchhoff's first law?,Total current entering a junction is less than the total current leaving.,Total current entering a junction is greater than the total current leaving.,Total current entering a junction is equal to the total current leaving.,Current is equally distributed in all branches.,c
What is the most important safety device used to protect an electrical circuit from short circuiting and overloading?,Transformer,Fuse,Capacitor,Inductor,b
What type of electrical component produces electrical resistance as a circuit element?,Capacitor,Inductor,Resistor,Diode,c
What typically occurs when an electric current flows through a wire?,The wire gets cold,The wire remains at the same temperature,The wire gets hot,The wire becomes magnetic,c
"From which country did Georg Simon Ohm, of Ohm's Law fame, originate?",France,England,Germany,United States,c
How does electrical conductivity through metals change with an increase in temperature?,Increases with temperature,Remains constant,Decreases with increase in temperature,Fluctuates randomly,c
In which scenario will the current stop flowing in a bulb?,When the voltage increases,When the circuit breaks,When the resistance decreases,When the current increases,b
Which law states that the total current entering a junction equals the total current leaving it?,Ohm's Law,Faraday's Law,Kirchhoff's Second Law,Kirchhoff's First Law,d
Electrical wires are generally coated with:,Rubber,Polyvinyl Chloride (PVC),Fiberglass,Asbestos,b
Coulomb per second is equal to:,Volt,Ohm,Watt,Ampere,d
The formula representing Ohm's law is:,I = V × R,R = V × I,V = I × R,V = R / I,c
"Georg Simon Ohm, known for Ohm's Law, was from which country?",England,France,Germany,United States,c
"In an electrical circuit, what causes the current to stop flowing in a bulb?",Increase in resistance,Decrease in voltage,Circuit breaks,Overloading,c
Which property is essential for the wire used in an electric fuse?,High conductivity,Low resistance,It melts quickly,High tensile strength,c
Fuse wires are typically made of an alloy composed of which two elements?,Copper and Aluminum,Iron and Nickel,Tin and Lead,Silver and Gold,c
"According to Ohm's Law, what condition must remain constant for the ratio of potential difference to current to be constant?",Pressure,Temperature,Volume,Density,b
"If four resistors of 3Ω, 4Ω, 5Ω, and 6Ω are connected in series, what is the combined resistance?",12Ω,20Ω,18Ω,24Ω,c
"To reduce electrical resistance, how should resistors be connected?",In series,In parallel,One after another,It does not matter,b
Which of the following factors does NOT affect the resistance of a metal conductor?,Length of wire,Area of cross-section of wire,Resistivity,Density of the material,d
"When two resistors are connected in parallel, what remains the same across them?",Electric current,Resistance,Potential difference,Temperature,c
What happens to the resistivity of a semiconductor as its temperature increases?,Increases,Decreases,Remains constant,Becomes zero,b
The heat generated in a resistor wire is proportional to which of the following?,The electric current,The square of the electric current,The resistance,The inverse of the electric current,b
What is the coil of wire used in an electric room heater called?,Conductor,Insulator,Element,Resistor,c
Which of the following does not represent electric power in an electric circuit?,IR2,VI,V2/R,I2R,a
"According to Ohm's Law, the ratio of the potential difference across a conductor to the current flowing through it is a constant, provided that:",Only the voltage remains constant,Its physical conditions like temperature etc. remain constant,The current flowing remains constant,The resistance remains constant,b
"When two resistors R1 and R2 are connected in series, their equivalent resistance will be:",R1/R2,R1-R2,R1+R2,R2/R1,c
Identify the term that does NOT represent electric power in an electric circuit.,VI,I²R,IR²,V²/R,c
Copper wires are often used instead of iron for power transmission because:,Iron is more expensive,Copper is easier to find,Copper can carry more electricity than iron,Iron is heavier,c
Which of the following is considered a good electric conductor?,Ebonite,Graphite,Insulator,Semiconductor,b
Why are copper wires preferred over iron for power transmission?,Copper is cheaper than iron.,Copper is more readily available.,Copper can carry more electricity than iron (Lower resistance).,Iron corrodes faster than copper.,c
"Ohm's Law states that the ratio of potential difference to current is constant, provided that which condition remains constant?",Pressure,Volume,Temperature,Density,c
An electric bulb connected to an 18V battery draws a 3A current. What is the resistance of the bulb?,3Ω,12Ω,6Ω,9Ω,c
Substances that do not allow electric current to flow are called:,Conductors,Semiconductors,Insulators,Resistors,c
Resistance of a metal conductor is proportional to which of the following?,Its area,Its volume,Its length,Its density,c
Which of the following affects the resistance of a wire?,Volume of wire,Density of wire,"Resistivity, Length, Area of cross-section",Mass of wire,c
Which of the following is NOT a factor on which the resistivity of a wire depends?,Material of wire,Density of the material,Temperature,Nature of the substance,b
Which device is used to prevent information loss in large computer memories during brief power outages?,Transistor,Capacitor,Diode,Transformer,b
The instrument used for measuring potential difference in an electrical circuit is:,Ammeter,Galvanometer,Voltmeter,Ohmmeter,c
What is the function of a rectifier?,Convert DC to AC,Amplify signals,Convert AC to DC,Regulate voltage,c
Which gas is commonly used in electric bulbs?,Oxygen,Carbon Dioxide,Nitrogen,Hydrogen,c
Filaments in electric bulbs are typically made of what material?,Copper,Aluminum,Tungsten,Silver,c
"In the symbol of an electric cell, which terminal does the thick, short line represent?",Positive terminal,Neutral terminal,Ground terminal,Negative terminal,d
What is the typical initial voltage of batteries used in household gadgets?,3 V,9 V,1.5 V,6 V,c
Which type of energy conversion occurs within a battery?,Electrical to Chemical,Mechanical to Electrical,Chemical to Electrical,Nuclear to Electrical,c
What is the function of a repeater in electronics?,To store electrical charge,To generate high voltage,To regenerate a weak signal,To block alternating current,c
What process is described as adding suitable impurities to a semiconductor?,Annealing,Isolating,Doping,Shielding,c
Which of the following devices is used as an amplifier?,Diode,Capacitor,Resistor,Transistor,d
"Match the following devices with their primary function:

   Device             Function
I. Voltmeter       A. Detects small current
II. Galvanometer   B. Measures potential difference

Options:
","I-A, II-B","I-B, II-A","I-B, II-B","I-A, II-A",b
Which of the following devices is used in digital circuits to prevent data loss during brief power outages?,Transistor,Capacitor,Diode,Transformer,b
Which instrument is used for measuring small electric currents?,Voltmeter,Ammeter,Galvanometer,Ohmmeter,c
What phenomenon is produced by an electrode wire passing thousands of volts in an electrostatic precipitator?,Ionization,Corona,Rectification,Amplification,b
Which of the following components cannot be manufactured within an Integrated Circuit (IC)?,Transistor,Diode,Resistor,Transformer,d
What type of conversion does a transformer perform?,DC to AC,High voltage AC to Low voltage DC,Low voltage AC to High voltage AC,DC to DC,c
A battery converts which form of energy into electrical energy?,Mechanical,Nuclear,Chemical,Solar,c
What is a 'repeater' in the context of electronic devices?,A device that stores electrical energy,A device that converts AC to DC,A device that amplifies current,An electronic device that receives a weak signal and regenerates it,d
What is the function of a diode?,Amplification,Oscillation,Rectification,Modulation,c
Rectifiers are used to convert:,DC to AC,AC to AC (high voltage to low voltage),AC to DC,DC to DC (low voltage to high voltage),c
The process of adding impurities to a semiconductor is called:,Insulation,Amplification,Doping,Rectification,c
A transformer is used to convert:,DC to AC,High voltage AC to Low voltage AC,Low voltage AC to High voltage AC,DC to DC,c
What is a combination of two or more cells called when connected positive to negative?,Resistor,Battery,Capacitor,Inductor,b
Which device regenerates a weak signal?,Rectifier,Amplifier,Repeater,Transmitter,c
A sealed glass vacuum tube with an electron beam focused on a phosphor-coated screen is called a:,Transistor,Cathode Ray Tube,Diode,Integrated Circuit,b
