Question,Option A,Option B,Option C,Option D,Correct Answer
Who did Mahatma Gandhi consider his guru in politics?,Bal Gangadhar Tilak,Jawaharlal Nehru,Gopal Krishna Gokhale,Shyamji Krishna Verma,c
The 'Home Rule League Movement' was associated with which individual?,Shyamji Krishna Verma,Annie Besant,Valentine Chirol,Nathuram Godse,b
In what year was the 'Indian Home Rule Society' established?,1915 AD,1916 AD,1905 AD,1893 AD,c
Which of the following movements was Gandhiji NOT associated with?,Home Rule Movement,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,a
Bal Gangadhar Tilak was given the epithet 'Lokmanya' during which movement?,Civil Disobedience Movement,Home Rule Movement,Non-Cooperation Movement,Quit India Movement,b
The 'Home Rule' movement aimed at achieving what within the British Empire?,Complete Independence,Dominion Status,'Self-government',Limited Representation,c
"Who was referred to as the father of ""Indian unrest""?",Gopal Krishna Gokhale,Mahatma Gandhi,Bal Gangadhar Tilak,Shyamji Krishna Verma,c
Who called Bal Gangadhar Tilak the 'Father of Indian Anarchism'?,Annie Besant,Nathuram Godse,Valentine Chirol,Chandran Devanesan,c
In what year was Mahatma Gandhi born?,1893,1915,1869,1916,c
In what country did Mahatma Gandhi study law?,South Africa,India,United Kingdom,Gujarat,c
In what year did Mahatma Gandhi arrive in South Africa?,1915,1869,1916,1893,d
Where did Mahatma Gandhi address the public for the first time after returning to India from South Africa?,University of Gujarat,Banaras Hindu University (BHU),University of London,Pietermaritzburg Railway Station,b
At which railway station in South Africa was Gandhiji thrown out of the train?,Johannesburg,Durban,Cape Town,Pietermaritzburg,d
"According to Chandran Devanesan, which place 'made the Mahatma'?",India,Gujarat,United Kingdom,South Africa,d
"Arrange the following events related to Mahatma Gandhi in chronological order:
I. Arrival in South Africa
II. Return to India from South Africa
III. Birth of Mahatma Gandhi","I, II, III","III, I, II","II, III, I","III, II, I",b
The epithet 'Lokmanya' was bestowed upon Bal Gangadhar Tilak during which movement?,Non-Cooperation Movement,Civil Disobedience Movement,Home Rule Movement,Quit India Movement,c
What was the primary objective of the 'Home Rule' movement?,Complete independence from British rule,Achieving 'self-government' within the British Empire,Promoting communal harmony,Boycotting British goods,b
Who was referred to as the 'Father of Indian Anarchism' by Valentine Chirol?,Mahatma Gandhi,Gopal Krishna Gokhale,Bal Gangadhar Tilak,Shyamji Krishna Verma,c
In which year did Mahatma Gandhi arrive in South Africa?,1915,1869,1893,1916,c
At which university did Mahatma Gandhi address the public for the first time after returning from South Africa?,University of London,Banaras Hindu University (BHU),University of Gujarat,University of Pietermaritzburg,b
In which year did Mahatma Gandhi return to India from South Africa?,January 1915,January 1893,January 1916,January 1869,a
"According to the text, who made the comment “South Africa made the Mahatma”?",Gopal Krishna Gokhale,Annie Besant,Valentine Chirol,Chandran Devanesan's,d
Who did Mahatma Gandhi consider his political guru?,Annie Besant,Shyamji Krishna Verma,Gopal Krishna Gokhale,Valentine Chirol,c
The 'Home Rule League Movement' was primarily associated with which individual?,Shyamji Krishna Verma,Bal Gangadhar Tilak,Annie Besant,Nathuram Godse,c
In what year was the 'Indian Home Rule Society' established in London?,1916 AD,1905 AD,1893 AD,1915 AD,b
Which of the following movements was Mahatma Gandhi NOT associated with?,Non-Cooperation Movement,Civil Disobedience Movement,Home Rule Movement,Quit India Movement,c
During which movement was Bal Gangadhar Tilak given the epithet 'Lokmanya'?,Civil Disobedience Movement,Non-Cooperation Movement,Home Rule Movement,Quit India Movement,c
Who referred to Bal Gangadhar Tilak as the 'Father of Indian Anarchism'?,Annie Besant,Mahatma Gandhi,Valentine Chirol,Gopal Krishna Gokhale,c
At which railway station in South Africa was Mahatma Gandhi thrown out of a train?,Johannesburg,Cape Town,Durban,Pietermaritzburg,d
Who advised Gandhi to travel to British India and learn about the land and people?,Mahatma Gandhi,Lord Hardinge,Gopal Krishna Gokhale,Karamchand Gandhi,c
Who is the author of 'Gokhale My Political Guru'?,Gopal Krishna Gokhale,Lord Hardinge,Karamchand Gandhi,M. K. Gandhi,d
M.K. Gandhi was a supporter of which ideology?,Communism,Philosophical anarchism,Socialism,Capitalism,b
Karamchand Gandhi served as the Diwan of which of the following?,"Porbandar, Rajkot, Bikaner","Calcutta, Patna, Durban","Champaran, Belgaum, Varanasi","Phoenix, Durban, Rajkot",a
What was the name of the magazine published by Mahatma Gandhi in South Africa?,Young India,Harijan,Indian Opinion,Navajivan,c
"In June 1904, Gandhiji founded a community-based monastery outside Durban. What was it called?",Sabarmati,Sevagram,Phoenix,Wardha,c
Which steamship did Mahatma Gandhi use to reach South Africa?,SS Titanic,SS Indian,SS Safari,SS Gokhale,c
In which year did M.K. Gandhi write 'Hind Swaraj'?,1915,1905,1919,1909,d
For what contribution was Mahatma Gandhi awarded the British 'Kaiser-i-Hind' medal?,Political activism,Educational reforms,Contribution to ambulance services of South Africa,Literary works,c
In what year did Mahatma Gandhi return his Kaiser-i-Hind medal?,1930,1915,1920,1947,c
Which Indian National Congress session marked M.K. Gandhi's first attendance?,"Lahore Session, 1929","Calcutta Session, 1901","Belgaum Session, 1924","Karachi Session, 1931",b
Where did Gandhiji start the campaign to free bonded labourers?,Varanasi,Champaran,Patna,Durban,c
Satyagraha emphasizes the power of:,Aggression,Deceit,Truth,Violence,c
"According to Gandhiji, what does non-violence mean?",Passive resistance,The path to attaining truth,Compromise with oppressors,Submission to authority,b
Where did Mahatma Gandhi first use the word 'Satyagraha'?,India,England,South Africa,Varanasi,c
Who coined the term 'Satyagraha'?,Gopal Krishna Gokhale,Jawaharlal Nehru,Mahatma Gandhi,Sardar Patel,c
Where did Mahatma Gandhi deliver his first public speech in India?,Bombay,Calcutta,Varanasi,Allahabad,c
In which session did Mahatma Gandhi preside over the Indian National Congress?,Lahore (1929),Karachi (1931),Belgaum (1924),Haripura (1938),c
Which Satyagraha was Mahatma Gandhi's first in 1917 and a major uprising in the Indian independence movement?,Kheda,Bardoli,Champaran,Dandi,c
Who led the Champaran Satyagraha?,Rajendra Prasad,Jawaharlal Nehru,Mahatma Gandhi,Sardar Patel,c
"In June 1904, Gandhiji founded a community-based monastery called __________ outside Durban.",Sabarmati,Sevagram,Phoenix,Wardha,c
Mahatma Gandhi reached South Africa by which steamship?,SS Titanic,SS Safari,SS India,SS Africa,b
In which country did Gandhiji adopt the 'service religion'?,India,England,South Africa,Burma,c
In what year did M.K. Gandhi write 'Hind Swaraj'?,1919,1929,1909,1939,c
"For his contribution to the ambulance services of South Africa, Mahatma Gandhi was awarded the British __________ medal.",Bharat Ratna,Kaiser-i-Hind,Padma Vibhushan,Order of the British Empire,b
In which year did Mahatma Gandhi return his Kaiser-i-Hind medal?,1930,1910,1940,1920,d
In which city did Gandhiji start the campaign to free bonded labourers?,Delhi,Patna,Bombay,Calcutta,b
"According to the text, the power of Satyagraha emphasized the power of what?",Violence,Truth,Political influence,Economic strength,b
Mahatma Gandhi presided over how many sessions of the Indian National Congress?,Do (Two),Teen (Three),Ek (One),Char (Four),c
"In which year was the Champaran Satyagraha, Mahatma Gandhi's first Satyagraha?",1927,1907,1937,1917,d
Who advised Gandhi to travel to British India to learn about the land and its people?,M.K. Gandhi,Lord Hardinge,Gopal Krishna Gokhale,Karamchand Gandhi,c
'Gokhale My Political Guru' is written by whom?,Gopal Krishna Gokhale,Lord Hardinge,Karamchand Gandhi,M. K. Gandhi,d
M.K. Gandhi was a supporter of what?,Theocracy,Monarchy,Philosophical anarchism,Oligarchy,c
What was the name of the magazine published by Mahatma Gandhi during his time in South Africa?,Young India,Harijan,Indian Opinion,Navajivan,c
"In June 1904, Gandhiji founded a community-based monastery outside Durban named what?",Sabarmati,Sevagram,Phoenix,Wardha,c
Mahatma Gandhi was awarded the British 'Kaiser-i-Hind' medal for his contribution to which services?,Educational services,Ambulance services of South Africa,Agricultural services,Legal services,b
Which Indian National Congress session marked the first time M.K. Gandhi attended?,"Lahore Session, 1929","Calcutta Session, 1901","Karachi Session, 1931","Belgaum Session, 1924",b
"According to Gandhi, what power did Satyagraha emphasize?",Military might,Political influence,Economic strength,Truth,d
"In Gandhiji's view, non-violence signifies what?",A sign of weakness,The path to attaining truth,A tool for negotiation,Passive resistance,b
How many sessions of the Indian National Congress did Mahatma Gandhi preside over?,Two,Three,One,None,c
In which year did the Champaran Satyagraha take place?,1924,1930,1917,1942,c
"In June 1904, Gandhiji founded a community-based monastery called __________ basti outside Durban.",Varanasi,Phoenix,Champaran,Sabarmati,b
Where did Gandhiji initiate the campaign to free bonded laborers?,Durban,Patna,Champaran,Calcutta,b
What did the power of Satyagraha emphasize?,Military strength,Political influence,Truth,Economic power,c
"According to Gandhiji, what does non-violence signify?",A sign of weakness,The path to attaining truth,A means of avoiding conflict at all costs,Passive resistance,b
'Satyagraha' was coined by whom?,Lord Hardinge,Gopal Krishna Gokhale,Karamchand Gandhi,Mahatma Gandhi,d
In which session of the Indian National Congress was Mahatma Gandhi made aware of the problems of the farmers of Champaran?,"Surat Session, 1907","Lucknow Session, 1916","Calcutta Session, 1911","Bombay Session, 1915",b
What was the meaning of 'Tinkathia system' in Champaran?,1/10 of the land,1/4 of the land,3/20 of the land,1/3 of the land,c
Against what cause did Gandhiji start his first Satyagraha in Ahmedabad?,High taxes on farmers,Low wages to workers,Forced indigo cultivation,British land policies,b
In which movement did Mahatma Gandhi first use hunger strike as a weapon?,Champaran Satyagraha,Kheda Satyagraha,Non-Cooperation Movement,Ahmedabad strike,d
Who opposed Mahatma Gandhi's Champaran Satyagraha?,Rajendra Prasad,Anugrah Narayan Sinha,N. G. Ranga,Gopal Krishna Gokhale,c
During which event was the name 'Mahatma' added before Gandhiji's name?,Kheda Satyagraha,Ahmedabad strike,Champaran Satyagraha,Dandi March,c
What were Gandhiji's twin principles of Ram Rajya?,Peace and prosperity,Power and Justice,Truth and non-violence,Equality and Fraternity,c
Which prison did Gandhiji call a temple?, cellular Jail,Yerwada,Arthur Road Jail,Alipore Central Jail,b
What does 'Gandhian Innovation' mean?,High output for fewer people with more investment,More output for more people with less investment,Less output for more people with more investment,High output for all people regardless of investment,b
"According to M.K. Gandhi, how can the socio-economic reform of the untouchables be achieved?",By providing them with government jobs,By establishing cottage industries for them,By giving them free education,By abolishing the caste system,b
What is the last step in Gandhi's Satyagraha strategy?,Non-cooperation,Civil disobedience,Negotiation,Fasting,d
With which of the following movements is Mahatma Gandhi NOT directly related?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Civil Disobedience Movement,b
Who founded the Harijan Sevak Sangh?,B. R. Ambedkar,Mahatma Gandhi,Jawaharlal Nehru,Sardar Vallabhbhai Patel,b
Who advocated a decentralized economy?,Jawaharlal Nehru,Indira Gandhi,Mahatma Gandhi,Rajiv Gandhi,c
"According to Mahatma Gandhi, what was “a symbol of the unity of Indian humanity , its economic independence and equality”?",The spinning wheel,Khadi,Swaraj,Non-violence,b
Who ordered Mahatma Gandhi to spend his first year in India with his ears open and mouth shut?,Rajendra Prasad,Jawaharlal Nehru,Gopal Krishna Gokhale,Sardar Vallabhbhai Patel,c
What did the 'Tinkathia system' signify in Champaran?,1/4 of the land,1/2 of the land,3/20 of the land,1/3 of the land,c
Against what was Gandhiji's first Satyagraha primarily directed?,High land taxes,Low wages to workers,Forced indigo cultivation,Untouchability,b
In which movement did Mahatma Gandhi first employ the hunger strike as a weapon?,Champaran Satyagraha,Kheda Satyagraha,Non-Cooperation Movement,Ahmedabad strike,d
Who supported Mahatma Gandhi in the Champaran struggle?,Jawaharlal Nehru and Sardar Patel,Rajendra Prasad and Anugrah Narayan Sinha,Subhas Chandra Bose and C.R. Das,Motilal Nehru and Annie Besant,b
"According to Gandhiji, what were the twin principles of Ram Rajya?",Justice and Equality,Peace and Prosperity,Truth and Non-violence,Freedom and Democracy,c
Which prison did Gandhiji refer to as a temple?, cellular jail,Tihar Jail,Yerwada,Arthur Road Jail,c
What does 'Gandhian Innovation' signify?,High output for few people with maximum investment,Low output for many people with high investment,More output for more people with less investment,Less output for less people with high investment,c
"According to Mahatma Gandhi, what did politics mean?",Gaining political power,Activism for public welfare,Maintaining social order,Upholding traditional values,b
With which movement is Mahatma Gandhi NOT related?,Champaran Satyagraha,Home Rule Movement,Non-Cooperation Movement,Quit India Movement,b
Who called Khadi the uniform of freedom?,Jawaharlal Nehru,Subhas Chandra Bose,Mahatma Gandhi,Sardar Vallabhbhai Patel,c
In which Indian National Congress session was Mahatma Gandhi informed about the problems of Champaran farmers?,"Surat Session, 1907","Lucknow Session, 1916","Calcutta Session, 1911","Bombay Session, 1915",b
Against what issue did Gandhiji initiate his first Satyagraha in Ahmedabad?,Land revenue policies,Low wages to workers,Salt tax,Untouchability,b
