Question,Option A,Option B,Option C,Option D,Correct Answer
Which revolutionary organization was founded by Vinayak Damodar Savarkar?,Yugantar Party,Hindustan Republican Association,Abhinav Bharat Samaj,Ghadar Rebellion Party,c
"Who was the associate of Bhagat Singh who threw a bomb in the Central Legislative Assembly on April 8, 1929?",Ashfaqullah Khan,Ram Prasad 'Bismil',Batukeshwar Dutt,Lala Hardayal,c
"Jatin Das died in jail after fasting for how many days, demanding to be treated as a political prisoner?",46 days,54 days,64 days,72 days,c
In which year did Khudiram Bose and Prafulla Chaki attempt to kill a British judge in Muzaffarpur?,1918,1905,1908,1911,c
The Komagatamaru incident is associated with which event?,Start of the Non-Cooperation Movement,Start of the Ghadar Revolution,Jallianwala Bagh Massacre,Champaran Satyagraha,b
In which city was Chandrashekhar Azad martyred?,Delhi,Kanpur,Allahabad (Prayagraj),Lucknow,c
Which Indian prince played an active role as a revolutionary both within and outside India?,Maharaja Ranjit Singh,Raja Mahendra Pratap,Shivaji Maharaj,Tipu Sultan,b
Mitra Mela in Maharashtra was called in which year?,1910,1890,1900,1920,c
Who led the revolutionaries in capturing the police armoury located at Dapara on 18 April 1930?,Bhagat Singh,Ganesh Ghosh,Surya Sen,Chandrashekhar Azad,b
Bhagat Singh and Batukeshwar Dutt threw smoke bombs at the Delhi Central Assembly to protest against which bills?,Rowlatt Act and Vernacular Press Act,Trade Disputes Bill and Public Safety Bill,Ilbert Bill and Arms Act,Pitt's India Act and Regulating Act,b
"Who delivered a speech on Hindu-Muslim unity from the pulpit of Jama Masjid in Delhi on April 4, 1919?",Maulana Azad,Swami Vivekananda,Swami Shraddhanand,Mahatma Gandhi,c
Who was shot dead for failing to check the plague in Poona in the late 19th century?,Lord Curzon,Lord Dalhousie,Rand,Lord William Bentinck,c
Who was involved in the Alipore bomb incident?,Subhas Chandra Bose,Shri Aurobindo Ghosh,Jawaharlal Nehru,Sardar Vallabhbhai Patel,b
Where was the Hindustan Socialist Republican Army founded in 1928?,Lahore,Feroz Shah Kotla Ground (New Delhi),Calcutta,Bombay,b
"Which organization were Ram Prasad Bismil, Chandrashekhar Azad, and Bhagat Singh associated with?",Indian National Congress,Hindustan Socialist Republican Association,Muslim League,Servants of India Society,b
Which freedom fighter founded the 'Naujwan Bharat Sabha'?,Swami Shraddhanand,Bhagat Singh,Henry Vivian Derozio,Shri Aurobindo Ghosh,b
What was the most important reason for the start of the Ghadar Revolution?,Partition of Bengal,Simon Commission,Komagatamaru incident,Jallianwala Bagh Massacre,c
Who founded the revolutionary organization Anushilan Samiti in Bengal?,Khudiram Bose,Barindra Kumar Ghosh,Bhagat Singh,Chandrashekhar Azad,b
Ram Prasad Bismil was hanged for his involvement in which of the following events?,Chittagong Armoury Raid,Assembly Bomb Case,Kakori Train Robbery,Murder of J.P. Saunders,c
Under which pseudonym did Chandrashekhar Azad operate in the 1920s?,V.D. Savarkar,Bhagat Singh,Pandit Harishankar Brahmachari,BP Wadia,c
Which of the following individuals was NOT associated with the 'Hindustan Socialist Republican Association'?,Chandrashekhar Azad,Nana Saheb,Bhagat Singh,Batukeshwar Dutt,b
"Who killed British officer John Saunders, leading to the sentencing of Bhagat Singh, Rajguru, and Sukhdev?",Batukeshwar Dutt,Chandrashekhar Azad,Bhagat Singh,Rajguru,c
Who was the main accused along with Bhagat Singh in the Assembly Bomb Case?,Rajguru,Sukhdev,Batukeshwar Dutt,V.D. Savarkar,c
In which year was Bhagat Singh hanged?,1925,1931,1926,1920,b
In which year did the Kakori train robbery take place?,1931,1926,1925,1918,c
The Kakori train robbery of 1925 was organized by which organization?,Anushilan Samiti,Hindustan Republican Association,Abhinav Bharat Samaj,Naujavan Bharat Sabha,b
Which freedom fighter was hanged at the age of 18?,Bhagat Singh,Khudiram Bose,Rajguru,Sukhdev,b
Which organization was NOT established outside India to aid the Indian freedom struggle?,Anushilan Samiti,Hindustan Socialist Republican Association,Abhinav Bharat Samaj,Naujavan Bharat Sabha,b
Who wrote the epic poem 'Kamala' on prison walls?,Bhagat Singh,V.D. Savarkar,Chandrashekhar Azad,Khudiram Bose,b
In what year was the 'Naujavan Bharat Sabha' established?,1918,1925,1926,1931,c
Who was the leader of the Hindustan Socialist Republican Association (HSRA)?,Bhagat Singh,V.D. Savarkar,Chandrashekhar Azad,BP Wadia,c
In which city did Chandrashekhar Azad shoot himself while fighting the police in Alfred Park?,Delhi,Allahabad,Kolkata,Kanpur,b
Who threw a bomb on Viceroy Lord Hardinge in Delhi?,Anushilan Samiti,Bhagat Singh,Chandrashekhar Azad,V.D. Savarkar,a
Who established the first trade union in 1918?,V.D. Savarkar,Chandrashekhar Azad,BP Wadia,Barindra Kumar Ghosh,c
For what cause was Ram Prasad Bismil hanged?,Murder of J.P. Saunders,Chittagong Armoury Raid,Kakori Train Robbery,Assembly Bomb Case,c
Who used the pseudonym Pandit Harishankar Brahmachari in the 1920s?,Bhagat Singh,Vinayak Savarkar,Chandrashekhar Azad,Khudiram Bose,c
Who killed British officer John Saunders to avenge the death of Lala Lajpat Rai?,Batukeshwar Dutt,Pritilata Waddedar,Bhagat Singh,V.D. Savarkar,c
"For whose murder were Bhagat Singh, Rajguru, and Sukhdev sentenced to death?",Lord Hardinge,J.P. Saunders,John Saunders,BP Wadia,b
Who was hanged by the British at the age of 18 for his participation in the freedom struggle?,Bhagat Singh,Chandrashekhar Azad,Khudiram Bose,Ram Prasad Bismil,c
Who was one of the founders of the revolutionary organization 'Naujavan Bharat Sabha'?,V.D. Savarkar,Chandrashekhar Azad,Bhagat Singh,Khudiram Bose,c
Whose death did Bhagat Singh avenge by killing British officer John Saunders?,V.D. Savarkar,Ram Prasad Bismil,Khudiram Bose,Lala Lajpat Rai,d
Which organization orchestrated the Kakori train robbery of 1925?,Anushilan Samiti,Hindustan Republican Association,Abhinav Bharat Samaj,Naujavan Bharat Sabha,b
"Who was one of the founders of the 'Naujavan Bharat Sabha', established in 1926?",V.D. Savarkar,Khudiram Bose,Bhagat Singh,Pritilata Waddedar,c
In what location did Chandrashekhar Azad shoot himself while fighting the police in 1931?,Kakori,Chittagong,"Alfred Park, Allahabad",Delhi,c
Who was the first President of the All India Trade Union Congress?,Jawaharlal Nehru,Lala Lajpat Rai,M.N. Roy,K. Kelappan,b
In which year did Ashfaqulla Khan receive a death sentence?,1931,1928,1925,1929,c
Who presided over the All India Trade Union Congress held in Nagpur in 1929?,Lala Lajpat Rai,Jawaharlal Nehru,M.N. Roy,Khan Abdul Ghaffar Khan,b
K. Kelappan led the effort to allow untouchables into which temple in 1931?,Somnath Temple,Guruvayoor temple,Kamakhya Temple,Meenakshi Temple,b
In what year was the Radical Democratic Party formed by M.N. Roy?,1939,1929,1940,1931,c
Who founded the Revolutionary Communist Party?,M.N. Roy,Surya Sen,Saumyendranath Tagore,Bhagat Singh,c
Mahatma Gandhi's struggle related to industrial workers involved which clashes?,Chauri Chaura,Bardoli Satyagraha,Ahmedabad clashes,Champaran Satyagraha,c
The Kanpur Conspiracy Case was against the leaders of which movement?,The Non-Cooperation Movement,The communist movement,The Khilafat Movement,The Quit India Movement,b
On which date did Bhagat Singh and Batukeshwar Dutt throw a bomb in the Central Assembly of Delhi?,"April 18, 1930","April 8, 1929","March 23, 1931","February 27, 1931",b
Who was known as 'Master Da'?,Bhagat Singh,Surya Sen,Chandrashekhar Azad,Ashfaqulla Khan,b
"According to Valentine Chirol, who was described as the 'Father of Indian unrest'?",Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Lala Lajpat Rai,c
In which city did Chandrashekhar Azad shoot himself to avoid capture by the British?,Delhi,Kanpur,Allahabad,Lahore,c
Lala Lajpat Rai was a member of which party?,Moderate party,Hot party,Congress party,Swaraj party,b
Who was the founder of the Khudai Khidmatgar?,Mahatma Gandhi,Jawaharlal Nehru,Khan Abdul Ghaffar Khan,Subhas Chandra Bose,c
In which jail was Khudiram Bose hanged?,Alipore,Yerwada,Muzaffarpur,Cellular,c
Which army officer was involved in the Jallianwala Bagh tragedy?,Curzon,Dior,Wavell,Linlithgow,b
"In 1939, who was the President of the All India States People's Conference?",Lala Lajpat Rai,Jawaharlal Nehru,M.N. Roy,K. Kelappan,b
In which year was Ashfaqulla Khan sentenced to death?,1928,1931,1925,1940,c
"Arrange the following events in chronological order:
(A) All India Trade Union Congress in Nagpur presided by Nehru
(B) Formation of Radical Democratic Party by M.N. Roy
(C) Khudiram Bose hanged in Muzaffarpur jail
(D) Chandrashekhar Azad martyred",A-B-C-D,C-A-D-B,A-C-D-B,B-D-A-C,b
In what location did Chandrashekhar Azad shoot himself rather than be captured?,Delhi,Nagpur,Muzaffarpur,Allahabad,d
Which of the following statements is INCORRECT regarding the All India States People's Conference?,It was presided over by Jawaharlal Nehru in 1939,It involved the participation of Lala Lajpat Rai,It aimed to represent people of princely states,Its president was a prominent figure in the Indian National Congress,b
Which of the following is the name of the party founded by Saumyendranath Tagore?,Radical Democratic Party,Hindustan Socialist Republican Association,Revolutionary Communist Party,All India Trade Union Congress,c
Against whom was the Kanpur Conspiracy Case filed?,Leaders of the communist movement,Leaders of the hot party,Industrial workers in Ahmedabad,Participants in the Jallianwala Bagh protest,a
In which city was the Hindustan Socialist Republican Association founded?,Kanpur,Delhi,Allahabad,Muzaffarpur,b
What was Mahatma Gandhi's struggle related to industrial workers primarily known as?,Kanpur Conspiracy Case,Ahmedabad clashes,Guruvayoor temple entry,Jallianwala Bagh protest,b
Which of the following is NOT associated with the Khudai Khidmatgar movement?,Pashtuns,Non-violent activism,Khan Abdul Ghaffar Khan,Industrial workers,d
Who led the effort to allow untouchables into the Guruvayoor temple in 1931?,Surya Sen,K. Kelappan,Khan Abdul Ghaffar Khan,Valentine Chirol,b
Who described Bal Gangadhar Tilak as the 'Father of Indian unrest'?,Dior,Khan Abdul Ghaffar Khan,Valentine Chirol,Jawaharlal Nehru,c
In which year was the All India Trade Union Congress held in Nagpur?,1940,1929,1931,1928,b
The Chittagong Armoury Raid is associated with which of the following individuals?,Bhagat Singh and Sukhdev,Ardhendu Dastidar and Kalpana Dutta,V.D. Savarkar and M.N. Roy,Ram Prasad Bismil and Surya Sen,b
In which year was the Kakori incident planned by members of the Hindustan Republican Association (HRA) to overthrow British rule through arms?,1931,1908,1919,1925,d
"March 23, 1931 is observed in India as:",Republic Day,Independence Day,Martyrs' Day,Constitution Day,c
In what year did Khudiram Bose attempt to assassinate Kingsford in Muzaffarpur?,1919 AD,1931 AD,1908 AD,1925 AD,c
Who established Abhinav Bharat as a secret organization of revolutionaries?,M.N. Roy,Bhagat Singh,V.D. Savarkar,Surya Sen,c
Who ordered the massacre at Jallianwala Bagh in Amritsar?,Lord Chelmsford,Sardar Udham Singh,Rabindranath Tagore,General Dyer,d
Why did Rabindranath Tagore renounce his knighthood?,In protest against the Rowlatt Act,In protest against the Kakori Conspiracy Case,In protest against the Jallianwala Bagh massacre,In protest against the Hunter Committee,c
Whose arrest led to the gathering at Jallianwala Bagh in 1919?,Bhagat Singh and Sukhdev,Mahatma Gandhi and Jawaharlal Nehru,Dr. Satyapal and Saifuddin Kitchlew,V.D. Savarkar and M.N. Roy,c
In which city did the Jallianwala Bagh massacre occur?,Lahore,Delhi,Amritsar,Muzaffarpur,c
Which award was returned by Gandhiji in protest against the Jallianwala Bagh massacre?,Bharat Ratna,Padma Vibhushan,Kaiser-i-Hind Award,Knighthood,c
Which committee was constituted by Lord Chelmsford in 1919 to investigate the Jallianwala Bagh incident?,Simon Commission,Cripps Mission,Hunter Committee,Cabinet Mission,c
"Who was responsible for the assassination of General Dyer, who was involved in the Jallianwala Bagh massacre?",Bhagat Singh,Rajguru,Sukhdev,Sardar Udham Singh,d
During whose tenure as Viceroy did the Jallianwala Bagh massacre take place?,Lord Curzon,Lord Mountbatten,Lord Chelmsford,Lord Irwin,c
Which of the following was a direct result of the opposition to the Rowlatt Act?,Kakori Conspiracy Case,Chittagong Armoury Raid,Jallianwala Bagh massacre,Alipore bomb case,c
"In 1919, the gathering at Jallianwala Bagh occurred after the arrest of which individuals?",Mahatma Gandhi and Jawaharlal Nehru,Bhagat Singh and Sukhdev,Dr. Satyapal and Saifuddin Kitchlew,Lala Lajpat Rai and Bal Gangadhar Tilak,c
The Jallianwala Bagh massacre was a direct result of opposition to which act?,"The Government of India Act, 1935",The Rowlatt Act,"The Indian Councils Act, 1909",The Vernacular Press Act,b
Who issued the order that led to the Jallianwala Bagh massacre in Amritsar?,Lord Chelmsford,Sardar Udham Singh,General Dyer,Hunter Committee,c
Which award did Gandhiji return as a sign of protest against the Jallianwala Bagh massacre?,Knighthood,Bharat Ratna,Kaiser-i-Hind Award,Padma Vibhushan,c
March 23rd is observed in India as Martyrs' Day to commemorate the death anniversary of which of the following?,"Mahatma Gandhi, Jawaharlal Nehru, Sardar Patel","Bhagat Singh, Sukhdev, and Rajguru","Indira Gandhi, Rajiv Gandhi, Sanjay Gandhi","Lal Bahadur Shastri, Gulzarilal Nanda, Morarji Desai",b
The Jallianwala Bagh massacre occurred during the tenure of which Viceroy?,Lord Curzon,Lord Mountbatten,Lord Chelmsford,Lord Irwin,c
Who assassinated Michael Francis O'Dwyer?,Bhagat Singh,Udham Singh,Rajguru,Sukhdev,b
The Jallianwala Bagh massacre occurred on the day of which festival?,Diwali,Holi,Dussehra,None of the above,d
What was the primary reason cited for the return of the Non-Cooperation Movement?,Partition of Bengal,Simon Commission,February 1922,Gandhi-Irwin Pact,c
Under whose rule was the Khilafat Movement in India started?,Lord Curzon,Lord Mountbatten,Lord Chelmsford,Lord Dalhousie,c
What caused Mahatma Gandhi to call off the Non-Cooperation Movement?,Pressure from the British Government,Causes of the Chauri Chaura incident,Jallianwala Bagh Massacre,Simon Commission Report,b
